,date,symbol,sc_code,sc_group,open,high,low,close,prev_close,volume,turnover
3288623,2019-05-30,AMBER,540902,B ,852.0,853.75,842.0,849.2,843.0,112,895134.0
3291569,2019-05-31,AMBER,540902,B ,851.0,855.0,830.0,834.45,849.2,81,1363810.0
3294540,2019-06-03,AMBER,540902,B ,835.25,847.3,833.8,838.25,834.45,121,465313.0
3297495,2019-06-04,AMBER,540902,B ,838.0,850.0,830.05,838.1,838.25,109,676221.0
3300434,2019-06-06,AMBER,540902,B ,835.95,835.95,816.0,822.6,838.1,276,2643749.0
3303283,2019-06-07,AMBER,540902,B ,819.3,825.85,810.0,822.2,822.6,36,212159.0
3306304,2019-06-10,AMBER,540902,B ,818.55,818.55,800.0,809.8,822.2,59,815740.0
3309271,2019-06-11,AMBER,540902,B ,813.55,836.15,813.55,826.1,809.8,52,215993.0
3312201,2019-06-12,AMBER,540902,B ,820.0,827.4,817.95,825.1,826.1,43,289570.0
3315108,2019-06-13,AMBER,540902,B ,821.1,825.0,811.95,815.0,825.1,30,175802.0
3318003,2019-06-14,AMBER,540902,B ,816.6,827.8,808.5,811.6,815.0,86,764612.0
3320930,2019-06-17,AMBER,540902,B ,815.25,815.25,804.95,805.0,811.6,29,906149.0
3323797,2019-06-18,AMBER,540902,B ,810.3,815.0,791.55,796.9,805.0,133,1363634.0
3326691,2019-06-19,AMBER,540902,B ,802.05,819.9,785.5,804.6,796.9,80,645186.0
3329607,2019-06-20,AMBER,540902,B ,804.3,815.5,794.0,813.55,804.6,54,189908.0
3332486,2019-06-21,AMBER,540902,B ,808.0,820.0,805.0,818.65,813.55,28,114456.0
3335412,2019-06-24,AMBER,540902,B ,829.9,829.9,814.0,816.45,818.65,181,525574.0
3338330,2019-06-25,AMBER,540902,B ,814.1,830.0,814.1,827.5,816.45,45,261563.0
3341196,2019-06-26,AMBER,540902,B ,827.85,829.1,820.0,824.75,827.5,87,249081.0
3344115,2019-06-27,AMBER,540902,B ,824.95,830.0,818.6,825.8,824.75,61,276487.0
3347030,2019-06-28,AMBER,540902,B ,820.0,830.0,820.0,828.3,825.8,44,223918.0
3350003,2019-07-01,AMBER,540902,B ,830.95,830.95,817.0,817.95,828.3,39,219975.0
3352881,2019-07-02,AMBER,540902,B ,820.95,829.15,807.9,827.35,817.95,164,542890.0
